epoch,accuracy,loss,pr_auc,precision,recall,roc_auc,val_accuracy,val_loss,val_pr_auc,val_precision,val_recall,val_roc_auc,learning_rate
1,0.8801652789115906,0.38703155517578125,0.844414234161377,0.7457627058029175,0.7586206793785095,0.8947713375091553,0.9259259104728699,0.2224351018667221,0.9347316026687622,0.8571428656578064,0.8571428656578064,0.973214328289032,9.999999747378752e-06
2,0.9008264541625977,0.2976793944835663,0.9087537527084351,0.765625,0.8448275923728943,0.9362818002700806,0.9259259104728699,0.1788107305765152,0.9513590931892395,0.9166666865348816,0.7857142686843872,0.9803571701049805,9.999999747378752e-06
3,0.9214876294136047,0.290170282125473,0.912188708782196,0.8823529481887817,0.7758620977401733,0.9541791677474976,0.9259259104728699,0.25741592049598694,0.9619618654251099,0.8125,0.9285714030265808,0.9857142567634583,9.999999747378752e-06
4,0.8677685856819153,0.27483075857162476,0.906297504901886,0.6756756901741028,0.8620689511299133,0.9541323781013489,0.9444444179534912,0.1462317556142807,0.971435546875,0.9230769276618958,0.8571428656578064,0.9892857074737549,9.999999747378752e-06
5,0.9173553586006165,0.26033589243888855,0.9194889068603516,0.7878788113594055,0.8965517282485962,0.9640179872512817,0.9444444179534912,0.13772279024124146,0.971435546875,0.9230769276618958,0.8571428656578064,0.9892857074737549,9.999999747378752e-06
6,0.9504132270812988,0.29378679394721985,0.9268838763237,0.9599999785423279,0.8275862336158752,0.9540854692459106,0.8888888955116272,0.34958240389823914,0.9513590931892395,0.699999988079071,1.0,0.9803571701049805,9.999999747378752e-06
7,0.8966942429542542,0.2455899864435196,0.9325684309005737,0.739130437374115,0.8793103694915771,0.9575524926185608,0.9444444179534912,0.14061512053012848,0.9703464508056641,0.9230769276618958,0.8571428656578064,0.9883928298950195,9.999999747378752e-06
8,0.9586777091026306,0.22423426806926727,0.9484028220176697,0.9615384340286255,0.8620689511299133,0.9629403948783875,0.9444444179534912,0.15321938693523407,0.9726582765579224,0.8666666746139526,0.9285714030265808,0.9892857074737549,1.9999999949504854e-06
9,0.942148745059967,0.223632350564003,0.9455112814903259,0.8548387289047241,0.9137930870056152,0.9621439576148987,0.9444444179534912,0.16584545373916626,0.9726582765579224,0.8666666746139526,0.9285714030265808,0.9892857074737549,1.9999999949504854e-06
