epoch,accuracy,loss,pr_auc,precision,recall,roc_auc,val_accuracy,val_loss,val_pr_auc,val_precision,val_recall,val_roc_auc,learning_rate
1,0.953125,0.2836480140686035,0.9165402054786682,0.9285714030265808,0.8666666746139526,0.9632652997970581,0.875,0.24886029958724976,0.878639817237854,0.8333333134651184,0.625,0.9583333730697632,9.999999747378752e-06
