epoch,accuracy,loss,pr_auc,precision,recall,roc_auc,val_accuracy,val_loss,val_pr_auc,val_precision,val_recall,val_roc_auc,learning_rate
1,0.6487603187561035,0.6951242685317993,0.36105239391326904,0.3689320385456085,0.6551724076271057,0.6886245012283325,0.25925925374031067,0.771432101726532,0.44578462839126587,0.25925925374031067,1.0,0.7607142925262451,0.0010000000474974513
2,0.7314049601554871,0.5127992630004883,0.5984876751899719,0.4653465449810028,0.8103448152542114,0.8343796730041504,0.25925925374031067,1.1135880947113037,0.25565385818481445,0.25925925374031067,1.0,0.5133928656578064,0.0010000000474974513
3,0.7520661354064941,0.5173441171646118,0.5426708459854126,0.4883720874786377,0.7241379022598267,0.8335832357406616,0.25925925374031067,1.305871844291687,0.346096932888031,0.25925925374031067,1.0,0.6607142686843872,0.0010000000474974513
4,0.7809917330741882,0.4835209548473358,0.6414501070976257,0.5316455960273743,0.7241379022598267,0.8562593460083008,0.25925925374031067,1.7940733432769775,0.2913140058517456,0.25925925374031067,1.0,0.5241071581840515,0.0003000000142492354
5,0.797520637512207,0.3923991322517395,0.7363860011100769,0.550561785697937,0.8448275923728943,0.9022676348686218,0.25925925374031067,1.9566491842269897,0.2999156415462494,0.25925925374031067,1.0,0.5892857313156128,0.0003000000142492354
